TOPIC,SUBTOPIC,SUBTOPIC_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,FLAG,FOOTNOTE_ID_LIST,STATE_FIPS
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2010,5,3.2,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2014,6,3,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2015,7,2.9,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2016,8,3,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2017,9,2.9,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2018,10,2.9,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2019,11,2.8,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Pennsylvania,39,39,"Beds per 1,000 resident population",1,2020,12,2.8,,,"FN0466,NT0064,SC0056,NT9999",42
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,1980,1,3.8,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,1990,2,3.2,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2000,3,2.3,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2009,4,2.4,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2010,5,2.3,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2014,6,2.1,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2015,7,2.1,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2016,8,2.2,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2017,9,2,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2018,10,2.1,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2019,11,2.1,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Rhode Island,40,40,"Beds per 1,000 resident population",1,2020,12,2.1,,,"FN0466,NT0064,SC0056,NT9999",44
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,1980,1,3.9,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,1990,2,3.3,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2000,3,2.9,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2009,4,2.7,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2010,5,2.7,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2014,6,2.5,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2015,7,2.5,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2016,8,2.5,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2017,9,2.5,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2018,10,2.4,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2019,11,2.3,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Carolina,41,41,"Beds per 1,000 resident population",1,2020,12,2.2,,,"FN0466,NT0064,SC0056,NT9999",45
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,1980,1,5.5,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,1990,2,6.1,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2000,3,5.7,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2009,4,5.1,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2010,5,5,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2014,6,4.8,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2015,7,4.7,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2016,8,4.8,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2017,9,4.8,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2018,10,4.7,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2019,11,4.8,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,South Dakota,42,42,"Beds per 1,000 resident population",1,2020,12,4.8,,,"FN0466,NT0064,SC0056,NT9999",46
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,1980,1,5.5,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,1990,2,4.8,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2000,3,3.6,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2009,4,3.3,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2010,5,3.3,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2014,6,3.1,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2015,7,3,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2016,8,2.9,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2017,9,3,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2018,10,2.9,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2019,11,2.7,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Tennessee,43,43,"Beds per 1,000 resident population",1,2020,12,2.8,,,"FN0466,NT0064,SC0056,NT9999",47
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,1980,1,4.7,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,1990,2,3.5,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2000,3,2.7,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2009,4,2.5,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2010,5,2.4,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2014,6,2.3,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2015,7,2.3,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2016,8,2.4,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2017,9,2.4,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2018,10,2.3,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2019,11,2.2,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Texas,44,44,"Beds per 1,000 resident population",1,2020,12,2.3,,,"FN0466,NT0064,SC0056,NT9999",48
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,1980,1,3.1,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,1990,2,2.6,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2000,3,1.9,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2009,4,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2010,5,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2014,6,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2015,7,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2016,8,1.9,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2017,9,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2018,10,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2019,11,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Utah,46,46,"Beds per 1,000 resident population",1,2020,12,1.8,,,"FN0466,NT0064,SC0056,NT9999",49
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,1980,1,4.4,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,1990,2,3,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2000,3,2.7,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2009,4,2.1,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2010,5,2.1,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2014,6,1.9,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2015,7,1.9,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2016,8,2,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2017,9,2.1,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2018,10,2.1,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2019,11,2,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Vermont,47,47,"Beds per 1,000 resident population",1,2020,12,2.1,,,"FN0466,NT0064,SC0056,NT9999",50
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,1980,1,4.1,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,1990,2,3.3,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2000,3,2.4,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2009,4,2.2,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2010,5,2.2,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2014,6,2.2,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2015,7,2.1,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2016,8,2.1,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2017,9,2.1,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2018,10,2.1,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2019,11,2.1,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Virginia,48,48,"Beds per 1,000 resident population",1,2020,12,2.1,,,"FN0466,NT0064,SC0056,NT9999",51
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,1980,1,3.1,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,1990,2,2.5,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2000,3,1.9,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2009,4,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2010,5,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2014,6,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2015,7,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2016,8,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2017,9,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2018,10,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2019,11,1.7,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Washington,49,49,"Beds per 1,000 resident population",1,2020,12,1.6,,,"FN0466,NT0064,SC0056,NT9999",53
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,1980,1,5.5,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,1990,2,4.7,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2000,3,4.4,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2009,4,4.1,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2010,5,4,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2014,6,3.7,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2015,7,3.7,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2016,8,3.8,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2017,9,3.9,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2018,10,3.8,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2019,11,3.6,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,West Virginia,50,50,"Beds per 1,000 resident population",1,2020,12,3.5,,,"FN0466,NT0064,SC0056,NT9999",54
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,1980,1,4.9,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,1990,2,3.8,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2000,3,2.9,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2009,4,2.4,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2010,5,2.4,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2014,6,2.2,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2015,7,2.2,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2016,8,2.1,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2017,9,2.1,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2018,10,2.1,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2019,11,2,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wisconsin,51,51,"Beds per 1,000 resident population",1,2020,12,2.1,,,"FN0466,NT0064,SC0056,NT9999",55
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,1980,1,3.6,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,1990,2,4.8,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2000,3,3.9,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2009,4,3.7,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2010,5,3.6,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2014,6,3.1,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2015,7,3.1,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2016,8,3.2,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2017,9,3.4,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2018,10,3.5,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2019,11,3.4,,,"FN0466,NT0064,SC0056,NT9999",56
Community hospital beds,,,Geographic Characteristic,2,State,1,1,Wyoming,52,52,"Beds per 1,000 resident population",1,2020,12,3.3,,,"FN0466,NT0064,SC0056,NT9999",56
